Participant Id,Condition,Model,AppId,Complexity,Phase,Trial Index,Instance Id,XAIType,Tested w/ XAI,Time,Log(time),Response,AI prediction,DT prediction,LR prediction,Explainer prediction,Response==AI,Response==DT,Response==LR,Response==Explainer,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,Changed amount (normalized),Absolute changed amount (normalized),DT prediction (CF),LR prediction (CF),AI prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI distance to boundary,Condition:Complexity,Factor Recall Accuracy,DT Overall Recall Accuracy,Combined Failure,Mean(Response==AI),Mean(changed AI prediction),Median time,Time and Performance < 20th percentile,Time < k percentile
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,28,155,DT,w/o XAI,7.748,2.0474347455,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.78,0.52,-0.26,-0.355969332,0.3559693319,0,0,0,0,0,0,1,0.48432946,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,29,263,LR,w/o XAI,8.361,2.1235780372,,1,1,1,1,,,,,0,Alcohol,numeric,11,12,1,0.2564102564,0.2564102564,1,1,1,0,0,0,1,0.29815352,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,30,41,DT,w/o XAI,12.229,2.5038101802,,0,0,0,0,,,,,0,Alcohol,numeric,10,11,1,0.2564102564,0.2564102564,0,0,0,0,0,0,1,0.40752602,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,31,337,LR,w/o XAI,9.751,2.2773698439,,1,1,1,1,,,,,0,Alcohol,numeric,14,10,-4,-1.025641026,1.0256410256,1,1,1,0,0,0,1,0.49184752,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,32,135,DT,w/o XAI,11.486,2.4411289024,,0,0,1,0,,,,,3,Vinegar Taint,numeric,0.6,0.47,-0.13,-0.177984666,0.1779846659,1,1,1,1,1,1,0,-0.08194512,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,33,52,LR,w/o XAI,10.774,2.3771358243,,1,1,1,1,,,,,0,Alcohol,numeric,13,11,-2,-0.512820513,0.5128205128,1,1,1,0,0,0,1,0.48988461,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,34,141,DT,w/o XAI,22.655,3.1203805781,,0,0,0,0,,,,,0,Alcohol,numeric,9.6,11,1.4,0.358974359,0.358974359,0,1,1,0,1,0,0,0.33087343,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,35,282,LR,w/o XAI,14.755,2.6915820084,,1,1,1,1,,,,,1,Sulphates,numeric,0.66,0.67,0.01,0.0144927536,0.0144927536,1,1,1,0,0,0,1,0.26935226,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,36,335,DT,w/o XAI,14.618,2.6822536461,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.7,0.61,-0.09,-0.123220153,0.1232201533,0,0,0,0,0,0,1,0.48489743,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,37,139,LR,w/o XAI,10.661,2.366592223,,0,0,0,0,,,,,0,Alcohol,numeric,11,12,1,0.2564102564,0.2564102564,0,0,0,0,0,0,1,0.34243232,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,38,152,LR,w/o XAI,11.248,2.4201903351,,0,0,1,1,,,,,0,Alcohol,numeric,11,12,1,0.2564102564,0.2564102564,0,1,1,0,1,1,0,-0.044215918,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,39,129,DT,w/o XAI,16.472,2.8016619697,,1,0,1,0,,,,,1,Sulphates,numeric,0.73,0.63,-0.1,-0.144927536,0.1449275362,0,0,0,1,1,1,0,0.014695704,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
67106db41ff8f7b72bd2c237,DT+LR,mlp,wine_quality,high,counterfactual,40,275,LR,w/o XAI,9.796,2.2819741391,,1,1,1,1,,,,,0,Alcohol,numeric,13,11,-2,-0.512820513,0.5128205128,0,0,1,1,1,1,1,0.42605674,Hybrid:high,0,0.5,False,0.575,0.8,23.0595,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,1,305,LR,w/ XAI,46.603,3.8416649167,-80,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0.41147143,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,2,222,DT,w/ XAI,99.239,4.5975310822,80,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.46338648,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,3,216,LR,w/o XAI,65.458,4.1814087156,-40,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.015951216,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,4,4,DT,w/ XAI,62.575,4.1363658373,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.456266,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,5,16,DT,w/o XAI,36.014,3.5839077517,-60,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.34858948,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,6,233,LR,w/o XAI,15.931,2.7682668966,60,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.15714931,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,7,119,DT,w/ XAI,43.354,3.7693989712,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.04829991,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,8,266,LR,w/ XAI,31.72,3.4569473968,-40,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.29723,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,9,131,DT,w/ XAI,61.729,4.1227538367,-100,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0.4553061,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,10,37,LR,w/o XAI,30.37,3.4134552791,20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.26297534,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,11,87,LR,w/ XAI,23.361,3.1510679653,-40,0,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,0.18139344,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,12,44,LR,w/o XAI,12.923,2.5590086695,60,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.34148192,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,13,141,DT,w/o XAI,22.145,3.0976117374,60,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.33087343,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,14,394,DT,w/o XAI,43.482,3.7723470594,80,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.32775253,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,15,385,LR,w/o XAI,32.749,3.4888724273,-80,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.48348457,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,16,60,LR,w/o XAI,32.994,3.4963257268,80,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.3895656,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,17,203,LR,w/o XAI,36.225,3.5897494882,-20,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.22833353,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,18,146,DT,w/o XAI,27.208,3.3035110477,40,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.38846022,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,19,129,LR,w/ XAI,26.441,3.2749158358,40,1,0,1,1,1,0,1,1,,,,,,,,,,,,,,,,0.014695704,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,20,274,LR,w/o XAI,28.824,3.3612083734,-60,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.24001968,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,21,120,LR,w/ XAI,43.273,3.7675288839,80,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.46066815,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,22,365,LR,w/ XAI,13.937,2.6345471741,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.45853573,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,23,195,LR,w/o XAI,20.471,3.0190092505,-20,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.19973099,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,24,7,LR,w/ XAI,12.226,2.5035648316,80,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.485797,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,25,25,DT,w/ XAI,55.388,4.0143629638,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.49365437,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,26,186,LR,w/o XAI,15.197,2.72109804,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.4872493,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,27,61,LR,w/o XAI,14.901,2.7014283248,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.4694286,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,28,151,LR,w/o XAI,20.818,3.0358179971,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.370179,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,29,290,DT,w/ XAI,33.23,3.5034530824,-100,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,0.10857105,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,30,159,DT,w/o XAI,17.729,2.8752017169,80,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0.15645146,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,31,157,LR,w/o XAI,18.129,2.897512866,80,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.457381,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,32,299,LR,w/o XAI,12.899,2.557149789,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.4986034,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,33,187,DT,w/ XAI,32.792,3.4901845832,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.44944578,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,34,366,DT,w/o XAI,34.861,3.5513687259,-40,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.46848565,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,35,46,LR,w/o XAI,16.438,2.7995957277,-80,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.17104846,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,36,33,DT,w/ XAI,63.546,4.1517640531,-60,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.13367617,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,37,349,LR,w/ XAI,17.269,2.8489129866,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.3802982,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,38,137,LR,w/ XAI,15.339,2.7303986048,80,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.2010116,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,39,105,LR,w/ XAI,10.123,2.3148100626,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.39635926,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,forward,40,124,LR,w/o XAI,18.299,2.9068464135,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.49451762,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,1,377,DT,w/o XAI,51.785,3.947100532,,1,1,1,1,,,,,0,Alcohol,numeric,11,9.6,-1.4,-0.358974359,0.358974359,1,0,1,0,1,0,1,0.43342257,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,2,175,LR,w/o XAI,35.161,3.5599375138,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.3,0.49,0.19,0.2601314348,0.2601314348,0,1,1,1,0,0,1,0.30809593,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,3,200,DT,w/o XAI,65.82,4.1869237435,,1,1,1,1,,,,,0,Alcohol,numeric,11,9.4,-1.6,-0.41025641,0.4102564103,0,0,0,1,1,1,0,0.003031671,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,4,204,DT,w/ XAI,94.745,4.5511890721,,1,1,1,1,,,,,1,Sulphates,numeric,0.82,0.49,-0.33,-0.47826087,0.4782608696,0,1,1,1,0,1,1,0.37276673,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,5,54,LR,w/o XAI,69.368,4.2394256661,,1,1,1,1,,,,,1,Sulphates,numeric,0.86,0.59,-0.27,-0.391304348,0.3913043478,1,1,1,0,0,0,1,0.4783839,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,6,183,DT,w/o XAI,24.513,3.1992035891,,1,1,1,1,,,,,1,Sulphates,numeric,0.73,0.49,-0.24,-0.347826087,0.347826087,0,1,1,1,0,1,1,0.4564188,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,7,116,DT,w/ XAI,63.594,4.1525191263,,0,0,0,0,,,,,0,Alcohol,numeric,10,12,2,0.5128205128,0.5128205128,1,1,1,1,1,1,0,0.28158993,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,8,333,LR,w/ XAI,29.924,3.398660834,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.6,0.38,-0.22,-0.301204819,0.3012048193,0,1,1,0,1,1,0,0.20336246,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,9,238,DT,w/o XAI,39.535,3.6771863555,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.35,0.5,0.15,0.2053669222,0.2053669222,1,1,1,0,0,0,1,0.35613686,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,10,49,DT,w/o XAI,14.012,2.6399141053,,1,1,1,1,,,,,0,Alcohol,numeric,11,9.9,-1.1,-0.282051282,0.2820512821,0,0,1,1,1,1,1,0.36596072,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,11,15,LR,w/o XAI,19.107,2.9500547601,,1,1,0,0,,,,,3,Vinegar Taint,numeric,0.31,0.45,0.14,0.1916757941,0.1916757941,0,0,0,1,1,1,0,0.021181107,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,12,147,DT,w/ XAI,66.636,4.199244972,,0,1,1,1,,,,,0,Alcohol,numeric,9.9,12,2.1,0.5384615385,0.5384615385,1,1,0,1,1,1,1,0.49010056,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,13,344,DT,w/o XAI,16.941,2.8297367194,,0,0,0,0,,,,,0,Alcohol,numeric,9.2,10,0.8,0.2051282051,0.2051282051,0,0,0,0,0,0,1,0.3236308,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,14,66,LR,w/ XAI,21.163,3.0522543739,,0,0,1,1,,,,,3,Vinegar Taint,numeric,0.4,0.56,0.16,0.2190580504,0.2190580504,0,0,0,0,0,0,1,0.028212309,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,15,45,DT,w/o XAI,22.64,3.1197182533,,1,0,1,0,,,,,0,Alcohol,numeric,11,9.9,-1.1,-0.282051282,0.2820512821,0,0,0,1,1,1,0,0.15032274,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,16,378,LR,w/ XAI,20.209,3.0061280497,,0,0,0,0,,,,,0,Alcohol,numeric,9.4,11,1.6,0.4102564103,0.4102564103,1,1,1,1,1,1,0,0.35083675,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,17,173,DT,w/o XAI,19.55,2.9729752864,,1,1,1,1,,,,,0,Alcohol,numeric,13,11,-2,-0.512820513,0.5128205128,0,0,0,1,1,1,0,0.41782063,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,18,279,LR,w/ XAI,39.808,3.6840678971,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.83,0.47,-0.36,-0.492880613,0.4928806134,0,0,0,0,0,0,1,0.47351414,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,19,232,DT,w/o XAI,47.941,3.8699710882,,1,1,1,1,,,,,0,Alcohol,numeric,14,10,-4,-1.025641026,1.0256410256,0,0,0,1,1,1,0,0.48284656,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,20,20,DT,w/o XAI,86.292,4.4577368939,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.35,0.55,0.2,0.273822563,0.273822563,1,1,1,0,0,0,1,0.35613686,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,21,379,LR,w/ XAI,47.127,3.8528460852,,0,0,0,0,,,,,1,Sulphates,numeric,0.4,0.71,0.31,0.4492753623,0.4492753623,0,0,0,0,0,0,1,0.4988944,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,22,329,LR,w/o XAI,66.08,4.1908661292,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.45,0.33,-0.12,-0.164293538,0.1642935378,1,1,1,1,1,1,0,0.12907529,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,23,21,DT,w/ XAI,54.25,3.9936029924,,0,0,0,0,,,,,0,Alcohol,numeric,9.9,13,3.1,0.7948717949,0.7948717949,1,1,1,1,1,1,0,0.49360752,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,24,391,DT,w/ XAI,96.343,4.5679147404,,1,1,1,1,,,,,1,Sulphates,numeric,0.81,0.5,-0.31,-0.449275362,0.4492753623,0,1,0,1,0,1,0,0.104242265,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,25,285,LR,w/ XAI,24.648,3.2046957613,,0,0,0,0,,,,,0,Alcohol,numeric,10,12,2,0.5128205128,0.5128205128,0,1,1,0,1,1,0,0.44768572,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,26,249,LR,w/ XAI,21.612,3.073248716,,0,0,0,0,,,,,3,Vinegar Taint,numeric,0.78,0.39,-0.39,-0.533953998,0.5339539978,0,0,0,0,0,0,1,0.41515976,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,27,115,DT,w/ XAI,95.183,4.5558013544,,1,1,1,1,,,,,1,Sulphates,numeric,0.79,0.5,-0.29,-0.420289855,0.4202898551,0,1,1,1,0,1,1,0.40999848,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,28,19,DT,w/o XAI,33.711,3.5178241936,,0,0,0,0,,,,,0,Alcohol,numeric,10,12,2,0.5128205128,0.5128205128,0,1,1,0,1,0,0,0.42008102,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,29,121,DT,w/o XAI,37.531,3.6251672581,,1,1,1,1,,,,,1,Sulphates,numeric,0.9,0.51,-0.39,-0.565217391,0.5652173913,1,1,1,0,0,0,1,0.46470147,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,30,108,DT,w/ XAI,72.968,4.2900209889,,0,0,0,0,,,,,0,Alcohol,numeric,11,13,2,0.5128205128,0.5128205128,1,1,1,1,1,1,0,0.30976456,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,31,95,DT,w/o XAI,16.978,2.8319183883,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.26,0.57,0.31,0.4244249726,0.4244249726,0,1,1,1,0,1,1,0.45882177,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,32,247,DT,w/o XAI,16.817,2.8223902795,,1,1,1,1,,,,,0,Alcohol,numeric,11,9.8,-1.2,-0.307692308,0.3076923077,0,0,1,1,1,1,1,0.36555988,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,33,228,LR,w/o XAI,54.104,3.9909081203,,0,0,0,0,,,,,0,Alcohol,numeric,9.4,13,3.6,0.9230769231,0.9230769231,1,1,0,1,1,1,1,0.49302435,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,34,241,LR,w/o XAI,11.988,2.4839061495,,0,0,1,1,,,,,0,Alcohol,numeric,11,12,1,0.2564102564,0.2564102564,1,1,1,1,1,1,0,-0.09649223,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
6711e6eca31cad18eb52e462,DT+LR,mlp,wine_quality,high,counterfactual,35,72,LR,w/ XAI,18.71,2.9290581403,,1,1,1,1,,,,,3,Vinegar Taint,numeric,0.35,0.58,0.23,0.3148959474,0.3148959474,0,0,0,1,1,1,0,-0.08460006,Hybrid:high,0,0.5714285714,False,0.825,0.525,31.045,0,0
